MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
182478,Antoinette von Thermo,Antoinette von Thermo (1796-1855),1796,1855,"Antoinette von Thermo, geb. von Kutzschenbach (geb. 7.5.1796 Gansgrün bei Plauen im Vogtland, gest. 20.8.1855 Bornsdorf bei Luckau).",piz,,+,
67652,Richard Hermann Hahn (Graveur),Richard Hermann Hahn (Graveur),,,Edelsteingraveur,piz,,+,
126471,Höfle Kunstverlag Carlsruhe,Höfle Kunstverlag Carlsruhe,,,Ein ehemaliger Kunstverlag in Karlsruhe (nachgewiesen um 1900),kif,,+,
153847,Eugen Kranzbühler (Worms),Eugen Kranzbühler (Worms),,,Verlag und Buchdruckerei in Worms,kif,,+,
2578,Walter Godeck,Walter Godeck (-1896),,1896,"Schauspieler (1876 ? - 10. 12.1896 Paris), Kinderrollen am Meininger Theater.
Eltern: Otto Godeck (1838 - 1892) und Adelheid Godeck (1842 - 1885)",piz,male,+,
269081,Christine Zimmermann (Ortschronistin),Christine Zimmermann (Ortschronistin),,,Ortschronistin in Halsbrücke (nachgewiesen 2012),piz,female,+,
190117,Ernst Sternbauer,Ernst Sternbauer (1892-1948),1892,1948,Wenig bekannter Landschafts- und Vedutenmaler.,piz,male,+,
342227,Opal-Verlag Paul Aretz,Opal-Verlag Paul Aretz,,,1921-1925 Verlag in Dresden,kif,,+,https://d-nb.info/gnd/1041766173
14754,Charles Tilt (Verlag),Charles Tilt (Verlag),,,"Verlag von Charles Tilt (1797-1861), Fleet Street, London",kif,,+,
2404,Andreas Friedrich Sang,Andreas Friedrich Sang (1719-1749),1719,1749,"Fürstl. Weimarischer Hofglasschneider; tätig von 1723-1732 in Weimar, 1732 - ca. 1747 in Ilmenau (dnb)",piz,male,+,http://d-nb.info/gnd/141649852
337625,Irmgard Horndasch,Irmgard Horndasch (1931-2022),1931,2022,"Irmgard Horndasch, geb. Bergmann, war eine Missionarin, die in Neuguinea insbesondere in der Frauenbildung tätig war.",piz,female,+,
74169,Carl Grosse (Uhrmacher),Carl Grosse (Uhrmacher),,,"Uhrmacher in Stargard in Pommern, belegt Ende des 19. Jahrhunderts.

Im Stargarder Adressbuch für 1897 nachgewiesen in der ""Grosse, Karl, Uhrmacher, Pyritzerstr. 34""",piz,male,+,
271541,Joseph Remelli,Joseph Remelli,,,"Deutscher Maler. Nachgewiesen 1. Hälfte 18. Jh., wohl in Thorn tätig. Porträtmaler.",piz,male,+,
268032,Gebrüder Fischer & Co. Dampfziegelei (Glindenberg),Gebrüder Fischer & Co. Dampfziegelei (Glindenberg),,,"Gebrüder Fischer & Co. Dampfziegelei
Sitz: Glindenberg bei Wolmirstedt
Fernsprech-Anschluss Amt Wolmirstedt, Nr. 229
(Nachweis für 1932)",kif,,+,
311265,Kerker Druck Kaiserslautern,Kerker Druck Kaiserslautern,,,"Druckerei in Kaiserslautern. 

www.kerkerdruck.de
Kerker Druck GmbH
Hans-Geiger Str. 4
67661 Kaiserslautern",kif,,+,
16593,"Ofenfabrik A. Schmidt, Lehmann & Co. GmbH, Velten","Ofenfabrik A. Schmidt, Lehmann & Co. GmbH, Velten",,,"Unternehmen in Velten, Ende 20./Anf. 21. Jh.",kif,,+,
19074,Schützengilde Salzwedel,Schützengilde Salzwedel,,,Verein in Salzwedel,kiz,,+,
