215006,Werner Siebert (Museumsgründer),Werner Siebert (Museumsgründer),,,Werner Siebert war Gründungsmitglied des Kettenschmiedemuseums Fröndenberg/Ruhr.,piz,male,+,
16777,Arbeitsamt Herford,Arbeitsamt Herford,,,Arbeitsamt in der Stadt Herford.,kiz,,+,
3989,Karl Rost (Schuhmacher),Karl Rost (Schuhmacher) (1913-1992),1913,1992,"Schuhmacher, Fachlehrer an der Ingenieurschule für Lederverarbeitung in Weißenfels, Hobbymaler",piz,male,+,
205222,Museum für Verkehr und Technik (MVT),Museum für Verkehr und Technik (MVT),,,1983-1996 bestehendes Museum in Berlin. Vorläufer des Deutschen Technikmuseums.,kiz,,+,https://d-nb.info/gnd/515155-7
128433,Johann Christoph Schmidt (Kaufmann),Johann Christoph Schmidt (Kaufmann) (1613-1672),1613,1672,Kaufmann und Ratsmitglied in Nürnberg.,piz,male,+,
167871,Franz Storno (der Jüngere),Franz Storno (der Jüngere) (1851-1938),1851,1938,"Sohn von Franz Storno dem Älteren (1821-1907) ... ""Sein Sohn, der Maler und Kunstsammler Ferenc S. d. J. (geb. Ödenburg, 6. 11. 1851; gest. ebd., 5. 6. 1938; röm.-kath.), stud. 1868–71 an der Wr. ABK Historienmalerei und bildete sich 1873–74 an der Gewerbeschule in Nürnberg bei dem Architekten Georg Eberlein in got. Architektur weiter. Nach seiner Rückkehr arbeitete er als Maler und Zeichner und führte gem. mit seinem Vater Restaurationen von Denkmälern durch. Sein erster größerer Auftrag war die Wiederherstellung der Kirche in Oggau; zu seinen weiteren Arbeiten zählen u. a. die Ausmalung und Restaurierung der Hl. Johannes-Kirche (1890) in Ödenburg und die Ausmalung der St. Anna-Kirche in Gran (Esztergom). Seine Bilder zeigte Ferenc S. d. J. auf verschiedenen Landesausst. sowie in Wien und München. Bes. Bedeutung erlangte er durch seine Dokumentationen der Ausgrabungen in und um Ödenburg, die eine wichtige Quelle für die frühen örtl. archäolog. Tätigkeiten darstellen. Die von seinem Vater angelegte Kunst- und Antiquitätensmlg. wurde von ihm ständig erweitert und katalogisiert. Ferenc S. d. J. wirkte auch an der Planung und Ausmalung des Interieurs des S.-Hauses in Ödenburg sowie an der Ausstattung des S.-Ateliers mit."" - https://www.biographien.ac.at/oebl/oebl_S/Storno_Ferenc_1821_1907.xml (06.11.2021)",piz,male,+,
142836,Samuel Sandars,Samuel Sandars,,,"""Mälzer und Getreidehändler in Gainsborough, Lincolnshire.
Samuel Sandars gab 1811 Marken aus.
Lit.: P. und B. R. Withers, The Token Book. British Tokens of the 17th 18th and 19th centuries and their values (2010) 400 Nr. 8."" - https://ikmk.smb.museum/ndp/person/11219, 19.09.2021",piz,male,+,
239263,Franz Friese,Franz Friese (1910-),1910,,"""Lehre zum Kaufmann, Tätigkeiten im Buchhandel und Presse. - In Berlin Hörer an der Handelshochschule und am Institut für Zeitungskunde. - Ab 1939 Berufsverbot, ab 1940 Soldat. - In amerikanischer Kriegsgefangenschaft Lehrer und ""Political Instructor"" für amerikanische Verfassung. - Nach der Entlassung aus der Kriegsgefangenschaft lebt er in Bielefeld und arbeit als freier Schriftsteller und Dozent an der Volkshochschule. - Übersetzer aus dem Englischen ins Deutsche"" - gnd, 04.07.2024",piz,male,+,https://d-nb.info/gnd/1104131633
280974,Marianne Schoder,Marianne Schoder (1903-1987),1903,1987,"Marianne Schoder wurde am 12.2.1903 in Rottweil am Neckar geboren. Nach einer Ausbildung als Damenschneiderin schrieb sie sich 1924 an der Württembergischen Staatlichen Kunstgewerbeschule ein und besuchte dort neben den Kursen der Fachabteilung für „Höhere kunstgewerbliche Frauenarbeit Kunstweben und Teppichknüpferei“ auch die Vorklasse von Wilhelm von Eiff (1890-1943). Zwischen 1926 und 1927 belegte sie in der Fachabteilung „Glas- und Steinschnitt“ ein Studium bei Wilhelm von Eiff.
1929 legte Marianne Schoder ihre Gesellenprüfung für Glasschleifen und Glasgravur ab. Im Sommersemester 1933 war sie in der Meisterklasse für Glasgravur, im darauf folgenden Wintersemester freie Mitarbeiterin bei Wilhelm von Eiff. Zwischen 1938 bis 1943 unterhielt sie in Stuttgart Frühlingshalde ein eigenes Atelier. Ab 1947 richtete sie zusammen mit Erwin Barthel, Lotte und Rose-Marie Hauck sowie Nora Ortlieb ein Atelier in der Waldstraße 7 in Stuttgart Degerloch ein. Ab 1962 war sie nur noch wenig künstlerisch tätig. 1987 verstarb sie in Stuttgart.

Ihr schriftlicher Nachlass befindet sich unter der Signatur 2128 FA 1903-1987 / Nachlass von 1919-1984 im Stadtarchiv Stuttgart.
Die Angaben basieren auf den Auskünften der Nichte, der Dokumentation des Stadtarchivs zu dem Nachlass Schoder, sowie der Kurzbiografie der Publikation „Glas ist der Erde Stolz und Glück! Wilhelm von Eiff (1890-1943) und seine Schule"".",piz,female,+,
92725,Nem’s Judith,Nem’s Judith (1948-),1948,,Künstlerin in Ungarn,piz,female,+,
