MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
331223,Frankfurter Münzhandlung GmbH,Frankfurter Münzhandlung GmbH,,,"""1988 aus der Firma Frankfurter Münzhandlung Elisabeth Button hervorgegangen. 
Lit.: U. Werz, Münzhandel und Münzhändler in Frankfurt/M. nach dem Zweiten Weltkrieg, Geldgeschichtliche Nachrichten 29, 1994, 301."" - https://ikmk.smb.museum/ndp/corporation/8685?lang=de, 13.08.2025",kif,,+,https://d-nb.info/gnd/1086906918
10791,Fotoatelier Gustav Hansen,Fotoatelier Gustav Hansen,,,"Hansen, Gustav, geb. 28.06.1894 Wanzleben, gest. 29.03.1966 Hakenstedt, Fotograf, Graphiker.
Vor dem I. Weltkrieg besuchte H. die Fachschule für angewandte Kunst in Magdeburg und machte sich nach dem Kriegsdienst in Wanzleben als Fotograf selbständig. Seit 1926 war H. als Fotograf und Graphiker in der Saatzucht der Firma Zuckerfabrik Klein Wanzleben, vormals Rabbethge & Giesecke AG beschäftigt. H. legte in seiner Freizeit eine umfangreiche Fotodokumentation zur Geschichte von Natur und Gesellschaft des Kreises Wanzleben an, in enger Zusammenarbeit mit der 1935 gegründeten Kreisstelle für Heimatschutz (Albert Schimmel) und der Heimatsammlung in Wanzleben. H. schuf mindestens vier Schmalfilme (16 mm) zu kreisbezogenen Themen und fertigte zusammen mit Schimmel eine Dia-Serie über urgeschichtliche Funde des Kreisgebietes. Das ursprüngliche Werk erfuhr nach schwerer Erkrankung des Urhebers merkbare materielle Verluste, doch konnte der Verfasser einen ansehnlichen “Nachlaß G. H.” im Börde-Museum Ummendorf zusammenbringen, u. a. die Filme: “Jugend erlebt ihre Heimat” (Denkmalpflege) und “Bräuche im Kreis Wanzleben” (Volkskunde), Reste der Fotosammlungen (Negative und Positive), Aquarell- und Deckfarben-Malereien und Studien aus der Fachschulzeit.
Der Nachlass befindet sich im Börde-Museum Burg Ummendorf.
Literatur: Werner H., Chronik der Familie H., Ms. o. J. (Börde-Museum Ummendorf); Heinz Nowak, Rekonstruktion der Lichtbildserie “Die Urgeschichte des Kreises Wanzleben” von Albert Schimmel, fotografiert von G. H., 1938, Ms. 1981–95 (Börde-Museum Ummendorf).",kif,,+,
307675,Historia (Personifikation),Historia (Personifikation),,,Personifikation der Geschichte,pxl,,+,https://d-nb.info/gnd/119242435
316257,Fritz Zickermann (Landwirt),Fritz Zickermann (Landwirt) (1865-),1865,,"Landwirt, geb. 1. 3. 1865 Wittstock (Kr. Prenzlau), Sohn des Administrators Karl Friedrich Z. in Wittstock
1897 erwähnt als Landwirt in Wittstock (Kr Prenzlau)
1901 erwähnt als Administrator (Eheschließung in Prenzlau)
1925 erwähnt als Rittergutspächter in Schönermark (Kr. Prenzlau)",piz,male,+,
40334,Ernst Schneider (Schiffseigner),Ernst Schneider (Schiffseigner),,,Binnenschiffer,piz,male,+,
324746,Kristof Rotsching,Kristof Rotsching,,,1944 aus Tschene geflohen.,piz,male,+,
337690,Heinz Hegewald,Heinz Hegewald (1920-1985),1920,1985,"Spielzeugmacher aus Seiffen; Produkte: Miniaturfahrzeuge, Engel und Bergmann",piz,male,+,
19938,Freie Deutsche Jugend - Kreisleitung Weißenfels,Freie Deutsche Jugend - Kreisleitung Weißenfels,,,Leitung des Kreisverbands der FDJ in Weißenfels,kiz,,+,
54353,"Gebr. Gotthelft, Kassel","Gebr. Gotthelft, Kassel",,,Firma in Kassel,kif,,+,
2440,Louis Roger (Möbeltischler),Louis Roger (Möbeltischler),,,Möbeltischler nachweisbar 1747-1762,piz,male,+,
93850,"V. Schubert, Photograph","V. Schubert, Photograph",,,"Wien, Wallriesstr. 96",kif,,+,
171431,Julius Kurfeß,Julius Kurfeß,1865,1945,War ab 1896 Stadtgartendirektor von Cottbus.,piz,,+,
67375,Johann Carl Schmidt,Johann Carl Schmidt (1796-1864),1796,1864,"Der Firmengründer der Gebrüder Schmidt KG, Goldschmied, Dosenmacher und Gießer zu Oberstein.",piz,male,+,
9751,Hubert Zuerl (Autor),Hubert Zuerl (Autor),,,Schriftsteller,piz,,+,http://d-nb.info/gnd/101341954
23591,Gustav Nölte,Gustav Nölte (1873-1953),1873,1953,"Müllermeister, ab 1907 in Falkenberg/Elster (Amtsblatt für die Stadt Falkenberg/Elster, Jahrgang 19 Falkenberg/Elster, den 30. Oktober 2009 Nummer 11, S. 10)",piz,male,+,
