MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
68582,Fotoatelier J. Mankiewicz,Fotoatelier J. Mankiewicz,,,"Fotoatelier in
- Posen, Wilhelmstr. 11 (belegt für 1901, 1902, 1906)
Das Adressbuch der Stadt Posen für das Jahr 1901 gibt auf S. 244, in der Sektion ""Photographen"" an: ""Mankiewicz, J., Wilhelmstr. 11"" - https://ia800902.us.archive.org/0/items/Posen/1901%20Adre%C3%9Fbuch%20der%20Stadt%20Posen.pdf, 03.05.2019
Das Adressbuch der Stadt Posen für das Jahr 1902 gibt auf S. 254, in der Sektion ""Photographen"" an: ""Manklewicz, J., Wilhelmstr. 11"" - https://ia800902.us.archive.org/0/items/Posen/1902%20Adre%C3%9Fbuch%20der%20Stadt%20Posen.pdf, 03.05.2019
Das Adressbuch der Stadt Posen für das Jahr 1906 gibt auf S. 261, in der Sektion ""Photographen"" an: ""Mackiewicz, J., Wilhelmstr. 11"" - https://ia600902.us.archive.org/0/items/Posen/1906%20Adre%C3%9Fbuch%20der%20Stadt%20Posen.pdf, 03.05.2019",kif,,+,
278917,F. F. Merkel,F. F. Merkel,,,"General-Auditeur der Schützengesellschaft zu Mylau im Vogtland, 1891. Mitglied von 1851 bis mindestens 1891",piz,male,+,
205087,Cyril Cistov,Cyril Cistov (1919-2007),1919,2007,Volkskundler in Leningrad und Moskau.,piz,male,+,
93628,The Continental Bodega Company,The Continental Bodega Company,,,"Handelsunternehmen für Wein und Sekt.
""Hauptsitz	Head Offige Brussels, Hauptsitz in Brüssel
Zweigstelle	Österreich, Dänemark, Schweiz, Sachsen, Bayern, Belgien, Deutschland, Holland"" - https://www.sampor.de/index.php?id=2842, 05.06.2021",kif,,+,
245920,Albert Seybold (Graveur),Albert Seybold (Graveur),,,Graveur in Schwäbisch Gmünd,piz,male,+,
147616,Friedrich Reinecke Verlag GmbH,Friedrich Reinecke Verlag GmbH,,,Verlag in Hamburg.,kif,,+,
189917,Anselm Sonius,Anselm Sonius (1708-1774),1708,1774,"""Abt der Stifte in Werden und Helmstedt"" - gnd, 12.12.2021",piz,male,+,https://d-nb.info/gnd/173353908
123750,Ralf Exner (Medailleur),Ralf Exner (Medailleur),,,"""Medailleur und Stempelschneider.
Geschäftsführer der Firma 1. Dresdner Medaillenmünze Glaser & Sohn."" - https://ikmk.smb.museum/ndp/person/7018, 27.12.2021",piz,male,+,
331264,Egon Conti Rossini,Egon Conti Rossini,,,"""Münzhandelsfirma in Brissago (Kanton Tessin)."" - https://ikmk.smb.museum/ndp/corporation/13016, 18.08.2025",kif,,+,
190430,Windkraft Zentrale,Windkraft Zentrale,,,"Eine 1974 vom Ingenieur Horst Frees als ""Windpumpenzentrale"" und dann in Winkraft-Zentrale umbenannte Firma",kif,,+,
154412,Roberto Fioretti,Roberto Fioretti (1967-),1967,,Bassist der Metal-Band Kreator.,piz,male,+,
42075,Ilse Flemming,Ilse Flemming (1913-2002),1913,2002,"Ilse Flemming war die Tochter von Woldemar Boden aus seiner Ehe mit Dora, geb. Petermann. Sie arbeitete als chemisch-technische Assistentin. Sie heiratete 1965 Walter Flemming. Ilse Flemming starb 2002 als letzte Bewohnerin des Hauses Gottfried-Keller-Str. 30 in Dresden aus der Eigentümerfamilie.",piz,female,+,
147642,Zeitgeschichte-Verlag Wilhelm Andermann,Zeitgeschichte-Verlag Wilhelm Andermann,,,Verlag in Berlin,kif,,+,
218805,Wolfram Petri (Maler),Wolfram Petri (Maler) (1925-),1925,,"""Wolfram Petri, Mitglied des VBK/DDR. Jahrgang 1925, Grund-und Mittelschule in Osterwieck/Harz, Forstlehre, Nach Krieg und Kriegsgefangenschaft tätig als Fachschullehrer, Redakteur. Ab 1959 freischaffende Tätigkeit als Grafiker und Kunsterzieher. Leiter der Druckwerkstatt im Studio ,Otto Nagel'. Leiter des Grafikzirkels für Tiefdruck im Studio ,Otto Nagel'. Mitglied der Gruppe ,Rot' des Studios ,Otto Nagel'. Zirkelleiter: Karl-Heinz Klingbeil Mitglied des VBK/DDR. Ausstellungen: Beteiligung an Grafikausstellungen der DDR in 22 Ländern und mehrere Bezirksausstellungen, 8 Personalausstellungen in verschiedenen Städten."" - Von einem Plakat zur Ankündigung einer Ausstellung: https://berlin.museum-digital.de/index.php?t=objekt&oges=115167, 02.09.2023",piz,male,+,
335215,Institut für physikalische Medizin und Balneologie der Justus Liebig-Universität Gießen,Institut für physikalische Medizin und Balneologie der Justus Liebig-Universität Gießen,,,Universitätsinstitut in Bad Nauheim,kio,,+,
43932,VEB Splittwerk Röcknitz-Höhnstedt,VEB Splittwerk Röcknitz-Höhnstedt,,,Splitt-Hersteller in Röcknitz.,kif,,+,
278063,Kay Goerke,Kay Goerke,,,"Dr. med., Gynäkologe (nachgewiesen 1998)",piz,male,+,https://d-nb.info/gnd/112983294
262157,Mand (Captain),Mand (Captain),,,Captain Mand war als Angehöriger des 11th Troop Carrier Squadron der US-amerikanischen Luftwaffe an der Berliner Luftbrücke beteiligt.,piz,male,+,
54697,Johan Erik Wickstrøm,Johan Erik Wickstrøm (1826-1897),1826,1897,"Fotograf, nachgewiesen Ende 19. Jhd. in Tromsö (Norwegen).",piz,male,+,
61298,Ephraim Brenn,Ephraim Brenn (1774-1793),1774,1793,"""Münzmeister in Warschau."" - https://ikmk.smb.museum/object?id=18203668, 28.08.2018

""Brenn, Ephraim (Germ.). Mint-master at Warsaw, 1774-1792. The currency issued under him bears his initials E.B."" - Forrer, L. ""Biographical Dictionary of Medallists"", Bd. 1 (London 1904), S. 276",piz,male,+,
183870,Daucher (Kupferstecher),Daucher (Kupferstecher),,,"Kupferstecher, Grafiker, Tätigkeitszeitraum: 1601 - 1625",piz,,+,https://d-nb.info/gnd/1037925947
119342,August Julius Theodor Plieninger,August Julius Theodor Plieninger (1838-1882),1838,1882,August Julius Theodor Plieninger war ein Oberfinanzrat.,piz,male,+,
49616,Maximilian Schwindt,Maximilian Schwindt,,,"Kupferstecher und Radierer. ""tätig um 1850-1867"" - Sors, Anne-Katrin, ""Die englische Manier"", Göttingen 2014, S. 210",piz,male,+,
257340,August Gottfried Wulff,August Gottfried Wulff,,,"Deutscher Maler. Nachweisbar 1789 in Altona.
Porträt- und Historienmaler.",piz,male,+,
