MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
189923,Benjamin Scott (Medailleur),Benjamin Scott (Medailleur),,,"""Scott, Benjamin
Stempelschneider und Medailleur in Rußland zwischen 1754 und 1762.
Lit.: L. Forrer, Biogrphical Dictionary of Medallists V (1912) 445."" - https://ikmk.smb.museum/ndp/person/12709, 12.12.2021",piz,male,+,
7954,Garbáty (Firma),Garbáty (Firma),,,"Gegründet 1881, 1949-1960 VEB, ab 1960 mit VEB Josetti zur Berliner Zigarettenfabrik zusammengeschlossen",kif,,+,http://d-nb.info/gnd/4492197-4
212418,Verlag Heinrich Pretzsch,Verlag Heinrich Pretzsch,,,Verlag in Freyburg (Unstrut),kif,,+,
190441,Wilhelm Julius Blume,Wilhelm Julius Blume (1913-1987),1913,1987,"Wilhelm Julius Blume, Maler in Münster, Duisburg und anderswo.
1913 in Wesel - 1987 in Duisburg.",piz,male,+,
271207,Historischer Verein Ingolstadt,Historischer Verein Ingolstadt,,,"Der Historische Verein ist ein privater Verein aus Ingolstadt. Gegründet wurde er 1865. Aus seinen Sammlungen sind das Stadtmuseum, das Stadtarchiv und die Wissenschaftliche Stadtbibliothek Ingolstadt entstanden.",kiz,,+,
197388,Dieter Lassmann,Dieter Lassmann (1940-),1940,,Dieter Lassmann studierte von 1962-1966 an der Hochschule für Gestaltung Ulm in der Abteilung Produktgestaltung. Später lehrte er an der École supérieure des Arts Décoratifs in Paris.,piz,male,+,
10891,G. F. Dippner (Firma),G. F. Dippner (Firma),,,"Optikergeschäft in Oschersleben, nachgewiesen 1900-1940",kif,,+,
71063,Johann Christoph Müller (Maler),Johann Christoph Müller (Maler),,1735,"Deutscher Maler. Nachgewiesen 1724, tätig in Köthen. Porträtmaler.",piz,male,+,
135354,Johannes Zunner (Rektor),Johannes Zunner (Rektor) (1571-1616),1571,1616,Rektor der St. Sebaldschule in Nürnberg. Vater des Johann David Zunner.,piz,male,+,
126213,Der Fischer (Figur in Goethes Der Fischer),Der Fischer (Figur in Goethes Der Fischer),,,Protagonist der gleichnamigen Ballade Goethes,pxl,,+,
340764,Johannes Adam Kördel,Johannes Adam Kördel,,,"Johannes Adam Kördel (wird 1767 Meister, seit 1801 Hofgoldschmied), Kassel (1786-1804).",piz,male,+,
11373,Carl Georg Küster,Carl Georg Küster (1718-1774),1718,1774,"Meister 1746
Wernigerode

W. Scheffler: GS Mittel- & Nordostdeutschland S. 551",piz,,+,
205910,Arbeitsgemeinschaft Autobahngeschichte e.V. (AGAB),Arbeitsgemeinschaft Autobahngeschichte e.V. (AGAB),,,"Die Anfänge der AGAB liegen buchstäblich in den dichten Wäldern Nordbayerns – genauer gesagt in Unterfranken nahe der hessischen Grenze zwischen Rhön und Spessart. Dort finden sich die Reste der „Strecke 46“ – die im Bauzustand verbliebene Trasse einer fast vergessenen Vorkriegsautobahn. Der Verkehr rollt heute rund 20 km Kilometer weiter östlich über die BAB A 7, auch Rhönautobahn genannt. Einige Hobbyhistoriker wunderten sich über alte – mit Sandstein verkleidete – Unterführungen, die scheinbar sinnlos in der Gegend standen, und gingen auf Entdeckungsreise. Am Ende stand die Wiederentdeckung eines Stücks deutscher Verkehrsgeschichte, die seit Oktober 2003 auf Veranlassung der AGAB in Teilen unter Denkmalschutz steht. Die Geschichte der „Strecke 46″ ist auch in Buchform dokumentiert. Das AGAB-Mitglied Dieter Stockmann hat das bereits in 3. Auflage erschienene Buch “Strecke 46” – die vergessene Autobahn zwischen Spessart und Rhön“ verfasst.",kiz,,+,
113908,Heinrich Schürmann (Verlag),Heinrich Schürmann (Verlag),,,"Verlag Heinrich Schürmann, Münster",kif,,+,
16044,Verlag Paul Müller (München),Verlag Paul Müller (München),,,"Verlag mit Sitz in München (Verlag des Blodigschen Alpenkalenders Paul Müller, München)",kif,,+,http://d-nb.info/gnd/102959421X
314533,J. Eckard Mueller (Buchhandlung),J. Eckard Mueller (Buchhandlung),,,"J. Eckard Mueller, Buchhandlung und Antiquariat (Halle (Saale). Nachgewiesen für 1897",kif,,+,
10717,A. Hartmann (Verlag),A. Hartmann (Verlag),,,Verlag in Bad Elmen,kif,,+,
33648,Johann Mies,Johann Mies,,,Johann Mies war bei der 129. Brückenwachkompanie 1 in Remagen stationiert. Im September 1939 wurde er zur Brückenwachkompanie 1/XII eingezogen und ist ab dem 19.01.1940 im Standort Remagen verzeichnet.,piz,male,+,
234209,Friedrich Jansa,Friedrich Jansa,,,"Buchhändler in Leipzig (1898-1915 erwähnt), Maler, Verleger, Autor von ""Deutsche Bildende Künstler in Wort und Bild"" (1912)

""Inhaber von: Akademische Buchhandlung Fr. Jansa (Id: k3511) (01.09.1898-)"" - gnd, 21.08.2023",piz,male,+,https://d-nb.info/gnd/117081515
327950,Magistrat der Stadt Bad Homburg,Magistrat der Stadt Bad Homburg,,,"Der Magistrat ist die Verwaltungsbehörde der Stadt und zuständig für die laufenden Geschäfte. Ihm gehören in Bad Homburg v. d. Höhe drei hauptamtliche und elf ehrenamtliche Mitglieder an. Der Vorsitzende des Magistrats ist Oberbürgermeister der Stadt - aktuell Alexander W. Hetjes. Die hauptamtlichen Magistratsmitglieder werden für 6 Jahre, die ehrenamtlichen für die laufende Wahlperiode (5 Jahre) gewählt.",kio,,+,
11128,Friedrich August Borchel,Friedrich August Borchel,,,"Grafiker, 19. Jh. Tätig um 1850-1885",piz,male,+,http://d-nb.info/gnd/174027419
62655,Franz Krischker,Franz Krischker (1896-1955),1896,1955,"""Krischker, Franz (06.09.1896 - 10.08.1955)
Stempelschneider und Medailleur."" - https://ikmk.smb.museum/ndp/person/3112",piz,male,+,
117513,Irmgard Kollecker,Irmgard Kollecker (1914-),1914,,"Geboren am 10.08.1914 als Irmgard Beutenmüller in Haldensleben.

2. März 1935 Heirat mit Friedrich Karl ERICH Kollecker (12.03.1911-?).

Bekannte Anschrift:
1956: Burgstraße 26, Wolmirstedt.

Bildung:
1921-1928 Volksschule Haldensleben mit Abschluss

Unter anderem angestellt bei:
10/1956-12/1956 VEB Zuckerfabrik Wolmirstedt als Kampagne-Arbeiterin.
1957 Familie Vorsickert.",piz,female,+,
191729,E. Jaeck,E. Jaeck,,,Illustrator,piz,male,,
326656,Staatsinstitut für angewandte Botanik Hamburg,Staatsinstitut für angewandte Botanik Hamburg,,,Seit 2003 Teil des Instituts für Pflanzenwissenschaften und Mikrobiologie (IPM) der Universität Hamburg,kio,,+,
62468,Sybilla von Aich,Sybilla von Aich (1483-1553),1483,1553,"Sybilla von Aich, geb. Reidt (1483-1553) war die Ehefrau des Adolf van Straelen.",piz,female,+,
3108,Christian Rieger (Entomologe),Christian Rieger (Entomologe),,,"Entomologe, 20. Jh.",piz,male,+,
207887,Ostdeutsche Spritfabrik,Ostdeutsche Spritfabrik,,,"Um 1900 Hersteller von Spirituosen in Berlin-Mitte (früher Burg Straße 1e).

Im Bundesarchiv sind unter der Signatur BArch R 907/9881 Geschäftsberichte und der Gesellschaftsvertrag zu finden.",kif,,+,
132162,Carl Sulzer,Carl Sulzer (1631-1675),1631,1675,"""Also known as
 Carl Sulzer 
 primary name: Sulzer, Carl 
Details
 individual; legal; German; Male 
Life dates
 1631-1675 
Biography
 Lawyer in Augsburg."" - https://www.britishmuseum.org/collection/term/BIOG257070, 03.01.2021",piz,male,+,
3280,Carl Wilhelm (Firma in Steinbach-Hallenberg),Carl Wilhelm (Firma in Steinbach-Hallenberg),,,"Die Firma Carl Wilhelm, 1898 gegründet, war der einzige Hersteller von Frisierlampen in und um Steinbach-Hallenberg.",kif,,+,
313437,Fredo Müller,Fredo Müller,,,Drechsler in Eppendorf (nachgewiesen 1970),piz,male,+,
274474,Verlag Hotel Excelsior (Berlin),Verlag Hotel Excelsior (Berlin),,,"Der Verlag ""Hotel Excelsior"" gehörte zum gleichnamigen Berliner Hotel, welches an der Königgrätzerstraße 112, heute Stresemannstraße 78, ansässig war. Nachgewiesen 1920er-Jahre.",kif,,+,
133564,Sergei Sergeevich Gagarin,Sergei Sergeevich Gagarin (1745-1798),1745,1798,Geheimrat im Gerichtshof des Zaren. Sohn des Sergei Vassilievitch Gagarin ( 1713 - 1782 ).,piz,male,+,
68452,Katharina Wanner,Katharina Wanner,,,"""Katharina war die Frau von Otto Wanner-Brandt, der die Ludwigsburger Porzellanmanufaktur in ihrer letzten Form 1948 wiederbegründet hatte."" -",piz,female,+,
327846,Bauhaus Dessau (1986-1994),Bauhaus Dessau (1986-1994),,,"Wissenschaftliche Einrichtung in Dessau, gegründet 1986, 1994 aufgegangen in der Stiftung Bauhaus Dessau",kio,,+,https://d-nb.info/gnd/5039277-3
