MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
265637,Max Preibisch,Max Preibisch (1859-1936),1859,1936,"Rechtsanwalt und Notar in Berlin, Justizrat, Generalbevollmächtigter, evang.
Geb. 2. 7. 1859 Kramske (Kr. Deutsch Krone), gest. 14. 12. 1936 Berlin",piz,male,+,
271594,Karl Friedrich Naumann (Maler),Karl Friedrich Naumann (Maler) (1813-1859),1813,1859,deutscher Maler,piz,male,+,
271372,Carl Heinrich Vollmann,Carl Heinrich Vollmann (1796-1875),1796,1875,"Iserlohner Hammerschmied in der Läger; V: Johann Peter Vollmann (ca. 1768 in Kierspe-1829 in Iserlohn), M: Anna Gertrud NN; verheiratet mit Johanna Sophia Wilhelmine Elisabeth Crämer aus der Läger

Das Geburtsdatum konnte bisher weder in Kierspe noch in Iserlohn in den für diese Zeit lückenhaften Kirchenbüchern verifiziert werden. 1799 heiratete sein Vater als Witwer in Iserlohn neu. Das unklare Alter wird in den Kirchenbüchern deutlich an handschriftlichen Notizen und Streichungen.",piz,male,+,
341884,Förderverein Bergbauhistorischer Stätten Südliches Ruhrgebiet,Förderverein Bergbauhistorischer Stätten Südliches Ruhrgebiet,,,1982 gegründeter Verein.,kiz,,+,https://d-nb.info/gnd/16266262-2
10844,Maschinen-Traktoren-Station Dresden,Maschinen-Traktoren-Station Dresden,,,"Die Maschinen-Ausleih-Stationen (MAS) wurden 1948 in der Sowjetischen Besatzungszone gegründet, nachdem auf Befehl der Sowjetischen Militäradministration (SMAD) bereits ein Jahr zuvor landwirtschaftliche Geräte aus dem Besitz der Großgrundbesitzer durch Enteignung eingezogen und an die Neubauern verteilt wurden. Dieser dezentrale Maschinenpark wurde jedoch den neugegründeten MAS zugeführt und stand damit zentral allen kleinen landwirtschaftlichen Betrieben wieder leihweise zur Verfügung. Ziel war es, die Klein- und Mittelbauern von den Großbauern ökonomisch unabhängig zu machen. Zu Anfang waren die MAS gemischt genossenschaftlich-staatlich organisiert. Ab 1950 wurden sie komplett verstaatlicht und ins Volkseigentum überführt."" (Quelle: Wikipedia, 13.09.2022)",kiz,,,
9249,Marie Schulz (Dogetmer),Marie Schulz (Dogetmer),,,"Großmutter von Familie Ruhncke: Marie Schulz in Ostpreußen, Königsberg, Landgut in Dogetmer bei Königsberg in jungen Jahren",piz,female,+,
235051,Mattel GmbH,Mattel GmbH,,,"Spielwarenhersteller, Deutscher Teil der Mattel Inc.

""Die Mattel GmbH wurde 1966 gegründet und bezog die ehemaligen Betriebsräume der Puppenfirma Celba, Schoeberl & Co. in Babenhausen. 1987 wechselte der Firmensitz nach Dreieich, 2014 nach Frankfurt am Main."" - Wikipedia (de) über Mattel, 31.08.2023",kif,,+,
269381,Verlag H. Worringen,Verlag H. Worringen,,,"Als Verleger von Ansichtskarten in Köln nachgewiesen durch 1915 verschicktes Exemplar mit Aufschrift ""No. 220 Verlag H. Worrigen, Köln, Altermarkt 47.""",kif,,+,
277149,Camillo Schneidenbach,Camillo Schneidenbach (1867-1951),1867,1951,1867 geboren wurde und 1951 gestorben,piz,male,+,
23257,Dutrelepont (Mühlenbesitzer),Dutrelepont (Mühlenbesitzer),,,um 1914 Mühlenbesitzer in Malmedy,piz,,+,
60274,Lucius Porcius (Lepida),Lucius Porcius (Lepida),,,"""Duumvir in Lepida ca. 44-36 v. Chr.
Lit.: RPC I 111."" - https://ikmk.smb.museum/object?id=18237195, 24.02.2019",piz,,+,
313725,Postkartenverlag A. Walter,Postkartenverlag A. Walter,,,Postkartenverlag in Biesenthal ca. 1915-1925,kif,,+,
342317,I. Tesch,I. Tesch,,,hat auf den Philippinen Insekten gesammelt,piz,,,
270927,Ewald Kloß,Ewald Kloß (-1938),,1938,"Ab 1891 Teilhaber der durch die Sektmarke ""Rotkäppchen"" bekannten Sektkellerei Kloss & Foerster in Freyburg/Unstrut",piz,male,+,
9598,Magda Duldhardt,Magda Duldhardt,,,"Mutter: Magdalene Diestel
Vater: Albert Duldhardt
Stiefbruder: Karl Duldhardt",piz,female,+,
113647,Stadt Allendorf,Stadt Allendorf,,,"Die Stadtgemeinde Allendorf als Gebietskörperschaft sowie ihre Verwaltung
(vor ihrer Fusion mit Bad Sooden a. d. Werra)",kio,,+,
328105,Waclaw Tonski,Waclaw Tonski,,,"Soldat, der am Ersten Weltkrieg teilgenommen hat",piz,male,,
138411,Nikolai Krjutschkow,Nikolai Krjutschkow,,,"1915-1918 im Kriegsgefangenenlager in Chemnitz, wo Tonaufnahmen mit ihm erstellt wurden.",piz,male,+,
63816,Mike Wolff,Mike Wolff,,,Fotograf,piz,male,+,
62914,Schulz’scher Quartett (Gesangsverein),Schulz’scher Quartett (Gesangsverein),,,"Gründung 06.04.1928 in Wolmirstedt durch 4 aktive und 3 passive Mitglieder.
1931 18 Mitglieder.",kiz,,+,
171969,Marlene Frobin,Marlene Frobin,,,Besitzerin/Pächterin eines Weinbergs und Finderin mehrerer Vorgeschichtlicher Objekte.,piz,female,+,
66283,Carl Zielsdorf (Musikinstrumentenbauer),Carl Zielsdorf (Musikinstrumentenbauer),,,"""In Erfurt arbeitete Carl Christian Zielsdorf von etwa 1830 bis 1864, von ihm sind nur Posaunen überliefert."" - http://www.dakapo-pressebuero.de/flipbook/2014_06_16_Musikinstrumentenbroschuere_Sachsen/files/assets/basic-html/index.html#84, 10.11.2019

""Karl Kruspe übernahm 1833 in Erfurt die Werkstatt von seinem Lehrherren und Meister, Instrumentenbauer Karl Zielsdorf."" - http://www.edkruspe.de/kruspe_geschichte_de.html, 10.11.2019",piz,male,+,
272013,Hans Wagner,Hans Wagner,,,"Fotograf (nachgwiesen in der DDR-Zeit)

Annaberger Straße 73b
9318 Tannenberg",piz,male,+,
315309,Jeremias Peffenhäuser,Jeremias Peffenhäuser (1617-1677),1617,1677,Goldschmied und Münzwardein,piz,male,+,
18594,NORMANNS KUNSTFORLAG,NORMANNS KUNSTFORLAG,,,"1906 durch Carl Normann gegründeter, noch heute (2015) bestehender norwegischer Kunstverlag",kif,,+,
24034,Stein (Mühlenbesitzer),Stein (Mühlenbesitzer),,,Mühlenbesitzer in Elbing. Nachgewiesen für Zeit um 1901,piz,,+,
263667,Richard Heinrich Optiker,Richard Heinrich Optiker,,,"Optikerbetrieb in Breslau, ansässig in der Neuen Schweidnitzer Straße 14, Ecke Gartenstraße.",kif,,+,
72958,Simias (Magistrat in Apollonia),Simias (Magistrat in Apollonia),,,"Magistrat in Apollonia/Illyrien im 2./1. Jh. v. Chr.


Lit.: W. Leschhorn, Lexikon der Aufschriften auf griechischen Münzen II (2009) 808.",piz,,+,
20620,Menke Berends Uven,Menke Berends Uven (1817-1891),1817,1891,"Auch: Ufen genannt. Zinngießer, tätig in Norden",piz,male,+,
8951,Wilhelm Gottlieb Korn (Verlag),Wilhelm Gottlieb Korn (Verlag),,,"Verlag in Breslau, 1763-1945",kif,,+,http://d-nb.info/gnd/121803-7
297669,Anton Bolek (Werkstätte für Sitzmöbel),Anton Bolek (Werkstätte für Sitzmöbel),,,"Typ: Körperschaft
Alternativname: Anton Bolek, Werkstätte für Sitzmöbel",kif,,+,
251001,Max Andres (Uhren- und Metallwarenfabrik),Max Andres (Uhren- und Metallwarenfabrik),,,"Die Firma Max Andres war eine Uhren- und Metallwarenfabrik von 1920 bis 1975 in Schwenningen (heute Villingen-Schwenningen). Sie stellte Uhren für den Schachsport, für Boxwettkämpfe sowie ab 1950 bis Produktionsende aufwendige Metallbaukästen unter der Marke ""Alpha"" her.",kif,,+,
