MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
206314,"Rheinland-Pfalz. Ministerium für Soziales, Familie und Sport","Rheinland-Pfalz. Ministerium für Soziales, Familie und Sport",,,"vor 1990: Rheinland-Pfalz. Ministerium für Soziales und Familie;
nach 1991: Rheinland-Pfalz. Ministerium für Arbeit, Soziales, Familie und Gesundheit",kio,,+,https://d-nb.info/gnd/3012741-5
80924,Druckerei R. Bretschneider,Druckerei R. Bretschneider,,,Druckerei in Bodenbach (Decin). Nachgewiesen für 1910er Jahre.,kif,,+,
219852,Roßdörfer Eisenbahnclub e.V.,Roßdörfer Eisenbahnclub e.V.,,,"1984 gegründeter Zusammenschluss von Eisenbahnliebhabern, insbesondere der Nebenbahnstrecke Darmstadt-Ost und Groß-Zimmern.

""Ursprünglich war der Verein bei seiner Gründung zum Erhalt der Eisenbahnstrecke von Darmstadt Ost nach Groß-Zimmern gedacht, was jedoch nicht möglich war. Heute nutzen wir das Gelände hinter dem noch erhalten Bahnhofsgebäude für die Gartenbahnanlage und im Sportzentrum betreiben wir eine H0 Anlage. Wir wünschen uns und unseren Besuchern auch die nächsten 40 Jahre allzeit gute Fahrt und hoffen dass wir auch die Geschichte der ehemaligen Bahnstrecke erhalten können."" - (https://www.eisenbahn-rossdorf.com/, 14.02.2024)",kiz,,+,
300541,Deutscher Paketdienst (DPD),Deutscher Paketdienst (DPD),,,"Der Deutscher Paketdienst (DPD) ist ein privates deutsches Logistik- und Paketdienstunternehmen, das 1976 gegründet wurde. DPD gehört heute zur französischen Unternehmensgruppe GeoPost/La Poste und zählt zu den führenden Paketdienstleistern in Europa.",kif,,+,
296689,C. G. Zimmermann (Firma),C. G. Zimmermann (Firma),,,Schreibmaschinenhersteller in Stuttgart.,kif,,+,
41302,Raúl Sotomayor,Raúl Sotomayor (1938-),1938,,Kunstschaffender aus Chile,piz,male,+,http://d-nb.info/gnd/1057984817
230398,Herbert Kuron,Herbert Kuron (1888-1938),1888,1938,"Herbert (Herbert Felix) Kuron, kath., geb. 25. 2. 1888 Breslau, gest. 2. 11. 1938 Berlin, Landschaftsmaler und Radierer in Berlin, Sohn von Bruno Kuron, Pianist, und Amanda Luise geb. Bleß. - ""Schüler von C. E. Morgenstern in Breslau, von F. Kallmorgen in Berlin, u. von Müller-Breslau in Dresden."" (Vollmer, S. 143).

Quellen: Vollmer 3 (1956), S. 142-143. - Daten, Konfession, Vornamen und Eltern nach: Landesarchiv Berlin, Standesamt Tiergarten, Reg.-Nr. C 996/1938.",piz,male,+,https://d-nb.info/gnd/138932387
68590,Fotoatelier C. Schäfer,Fotoatelier C. Schäfer,,,"Fotoatelier in
- Posen, Vor dem Berlinersthor 18-19 (belegt für 1899, 1900)
Das Adressbuch der Stadt Posen für das Jahr 1899 gibt auf S. 24 (Anhang), in der Sektion ""Photographen"" an: ""Schäfer, C., Vor dem Berlinerthor 18-19"" - https://ia800902.us.archive.org/0/items/Posen/1899%20Adre%C3%9Fbuch%20der%20Stadt%20Posen.pdf, 03.05.2019
Das Adressbuch der Stadt Posen für das Jahr 1900 gibt auf S. 240, in der Sektion ""Photographen"" an: ""Schäfer, C., Vor dem Berlinerthor 18-19"" - https://ia800902.us.archive.org/0/items/Posen/1900%20Adre%C3%9Fbuch%20der%20Stadt%20Posen.pdf, 03.05.2019",kif,,+,
184361,Wolfgang Dieckmann,Wolfgang Dieckmann,,,Sohn des Fotografen Albert Dieckmann,piz,male,+,
61429,Brother (Münzmeister),Brother (Münzmeister),,,Münzmeister unter Eanred von Northumbria.,piz,,+,
175877,Johanna Friederike Wecker-Westner,Johanna Friederike Wecker-Westner (1834-1893),1834,1893,"""Wecker-Westner, Johanna Friederike, geboren den 27. September 1834 zu Frankfurt a. M., gestorben den 2. August 1893 ebenda."" - https://www.deutschestextarchiv.de/book/view/pataky_lexikon02_1898?p=416, 09.02.2023",piz,female,+,
123774,Katja Neubert,Katja Neubert (1983-),1983,,"Neubert, Katja (geboren 1983), Medailleurin",piz,female,+,
