MD ID,Name,prefName,geb,gest,Besch,Typ,Geschlecht,Status,GND
208937,Ella Thomass,Ella Thomass (1877-1941),1877,1941,"""*21.4.1877 in Erfurt; lebte in Bad Nauheim, Frankfurt am Main, 1928 in Brenzone am Gardasee."" - http://www.thueringer-literaturrat.de/autorenlexikon/thomass-ella/, 29.09.2022

""Sie veröffentlichte ab 1897 unter dem Pseudonym ""El-Correi"" eine Reihe von Romanen. Im Jahre 1902 bezog sie in à Magugnano die am Ufer des Gardasees gelegene ""Villa Correi"", in der auch zeitweise ihre Schwester Marie Magda (2.10.1885 Erfurt bis 24.4.1939 Freiburg i. Breisgau), eine Malerin, wohnte"" - gnd, 29.09.2022",piz,female,+,https://d-nb.info/gnd/117349968
149620,Ron Easley,Ron Easley,,,"Mitglied der Band ""The Country Rockers""",piz,male,+,
17030,Karl Jacobs,Karl Jacobs (Samswegen),,,"Geboren und als Kind wohnhaft in Samswegen.
Geschwister: Paul, Frieda und Fritz Jacobs.
Mutter: Vorname unbekannt, geborene Knuts, verheiratete Jacobs.
Vater: Vorname unbekannt, Nachname: Jacobs. Als Soldat im 1. Weltkrieg, für 1915-1917 Russland belegt.
Großereltern mütterlicherseits: Nachnamen Knuts, Vornamen unbekannt (Großvater 1923 gestorben, Großmutter 1928 gestorben).",piz,male,+,
72889,Firma Otto Helbing Nachfolger,Firma Otto Helbing Nachfolger,,,"""Firma Otto Helbing Nachfolger
Seit 1911 in Nachfolge des von Otto Helbing geführten Geschäftes bis zur zwangsweisen Auflösung/Verkauf 1940.
Letzte bekannte Auktion im Mai 1943. 
Nachfolger war Münzhandlung Karl Kress München (zuvor in Salzburg)."" - https://ikmk.smb.museum/ndp/koerperschaft/5583, 12.12.2021",kif,,+,http://d-nb.info/gnd/1500092-8
70662,Karl Emil Brussig,Karl Emil Brussig (1855-1924),1855,1924,"Pfarrer in Großschönau (Sachsen) 1885-1923, Sohn von Johannes Brussig ebenfalls Pfarrer und Autor von Literatur in Mundart",piz,male,,
325956,Gerhard Herrmann,Gerhard Herrmann,,,1986 Restaurator in Bad Homburg v. d. Höhe,piz,male,+,
190239,Diana von Ephesus,Diana von Ephesus,,,"""Die große Artemis der Epheser (Apg. 19, 35) war eine asiatische Natur- und Muttergottheit, die von den jonischen Griechen der Artemis, von den Römern Diana gleichgesetzt wurde, und deren Kult noch in der Kaiserzeit blühte [1; 2]. Das Aussehen ihres Kultbildes ist uns durch Münzen und viele Nachbildungen bekannt: den Kopf zierte eine Mauerkrone, den Oberkörper bedeckten Reihen von Brüsten (daher der Beiname multimammia) und der Unterkörper steckte in einem sich verjüngenden säulenartigen Schaft, der mit symbolischen Bildern verziert war [3].

Das Mittelalter scheint die Gestalt der Diana von Ephesus nicht gekannt zu haben. Seit der Renaissance wurde das Motiv jedoch in verschiedener Weise benutzt. Wir finden es rein dekorativ im Sinne der Groteske z. B. in Raffaels Loggien (Theobald Hofmann, Raffael als Architekt IV, Leipzig 1911, Sp. 173ff.), am Chorgestühl von S. Pietro in Perugia oder am Sockel der Perseusstatue Benvenuto Cellinis. Auch ein Ag. Veneziano zugeschriebener Stich (B. XIV, Nr. 582) mag dazu beigetragen haben, das Motiv zu verbreiten. Serlio kennt die D. von Ephesus als dekorative Herme und von ihm hat Rivius, der erste deutsche Übersetzer des Vitruv, sie übernommen ([3] S. 102; [4]).

Ungewöhnlich ist die Rolle, die D. von Ephesus auf dem Fresko Tiepolos im Treppenhaus der Würzburger Residenz spielt (Abb. 2). Hier stellt sie einmal den Erdteil Asien dar, dann aber auch das überwundene Heidentum, da ihr Standbild am Boden liegt."" - https://www.rdklabor.de/wiki/Diana_von_Ephesus, 20.12.2021",pxl,,+,
251451,Hirschbräu Dettingen,Hirschbräu Dettingen,,,Die Hirschbräu in Dettingen (seit 1971 ein Ortsteil von Horb am Neckar) hat ihr Gewerbe 1971 abgemeldet.,kif,,+,
266309,Sonia Delaunay-Terk,Sonia Delaunay-Terk (1885-1979),1885,1979,Sonia Delaunay-Terk war eine russisch-französische Künstlerin und Designerin.,piz,female,+,
280266,Erika Bremer,Erika Bremer,,,"Herstellerin von Zinnfiguren, 1990er Jahre",piz,female,+,
331572,Harry Woehleke,Harry Woehleke (1897-1980),1897,1980,Lithograph. In Berlin tätig.,piz,,+,
273576,Urszula Popiel,Urszula Popiel (1944-),1944,,polnische Schauspielerin,piz,female,+,
