270543,Johann Ludwig von Glauburg,Johann Ludwig von Glauburg (1580-1631),1580,1631,Patrizier in Frankfurt am Main,piz,male,+,
246832,Reichszeugmeisterei der NSDAP,Reichszeugmeisterei der NSDAP,,,Dienststelle der NSDAP,kiz,,+,
270823,Klaus von Bredow (Major),Klaus von Bredow (Major) (1873-1954),1873,1954,"preußischer Offizier, geb. 29. 10. 1873 Trier, gest. 15. 1. 1954 Ricklingen bei Wunstorf
1911 nachgewiesen als Königlich preußischer Hauptmann und Batteriechef im Feldartillerie-Regiment Nr. 18 in Frankfurt (Oder), zuletzt Major a.D.",piz,male,+,
334959,Fotoatelier Jul. E. Peuker,Fotoatelier Jul. E. Peuker,,,"Fotoatelier in
- Freiwaldau und Zuckmantel",kif,,,
74211,Stuttgarter Luftbild Elsäßer GmbH,Stuttgarter Luftbild Elsäßer GmbH,,,Hersteller professioneller Luftbilder,kif,,+,
276926,Franz Christof,Franz Christof,,,"Sprecher bei der NOlympia-Abschlußveranstaltung ""Olympiawahn und Leistungsterror"" vom 16.09.1993 in der TU Berlin",piz,male,+,
280625,Brandt & Hofmann,Brandt & Hofmann,,,Schweizer Uhrenhersteller vor 1918,kif,,+,
19318,VEB Kreisbetrieb für Landtechnik Bischofswerda,VEB Kreisbetrieb für Landtechnik Bischofswerda,,,"Die Kreisbetriebe für Landtechnik (KfL) wurden in der DDR Mitte der 1960er Jahre aus den MTS (Maschinen-Traktoren-Stationen) gebildet, welche wiederum aus den MAS (Maschinen-Ausleihstationen) hervorgegeangen waren.",kif,,+,
157475,Franziskus Schmale,Franziskus Schmale,,,Nadelfabrikant aus Iserlohn-Calle.,piz,,+,
70537,Stiftung Fürst-Pückler-Museum Park und Schloss Branitz,Stiftung Fürst-Pückler-Museum Park und Schloss Branitz,,,Museum in Cottbus-Branitz,kif,,+,
230325,"Carl Thurmann, Rheinsberg","Carl Thurmann, Rheinsberg",,,"Verlag, Buchhandlung und Druckerei in Rheinsberg, E. 19./1. H. 20. Jh. (Carl Thurmann gründete 1894 die Rheinsberger Zeitung, die er herausgab/verlegte, druckte und als Schriftleiter betreute).",kif,,+,
172347,Fotoatelier Paul Miethke,Fotoatelier Paul Miethke,,,"Fotoatelier in
- Cottbus-Sandow, Sandower Hauptstraße 6 """"Photograph und Bildereinahmung"", auch Ansichtskartenverlag, ca. 1920-1935)",kif,,+,
120845,Matthys van Marebeek,Matthys van Marebeek (1659-),1659,,"""Niederländ. Schabkünstler und Verleger"" - gnd, 13.10.2022

(1659/60 Amsterdam - nach 1699), holländischer Schabkünstler, Verleger.",piz,male,+,https://d-nb.info/gnd/124012760
308139,Betensted & Winter (Breslau),Betensted & Winter (Breslau),,,Druckerei in Breslau (nachgewiesen 1920),kif,,+,
309859,Karl Geiger,Karl Geiger,,,"Goldschmied in Schwäbisch Gmünd, 1. H. 20. Jh.",piz,male,,
278479,Nordesign GbR,Nordesign GbR,,,"Theresa & Ferdinand Schulz, nordesign GbR, Rottenburg, 2021 gegr. Familienunternehmen für Küchendesign mit nachhaltigen Produkten und zeitlosem Design",kif,,+,
